"SRR8750453","SRR8750454","SRR8750455","SRR8750456","SRR8750457","SRR8750458","SRR8750459","SRR8750460","SRR8750461","SRR8750462","SRR8750637","SRR8750638","SRR8750639","SRR8750640","SRR8750641","SRR8750642","SRR8750643","SRR8750644","SRR8750645","SRR8750646"
"MLT1H1-int",107.436286007587,69.7552814047123,165.889827485125,140.973120244643,105.534651818176,107.768233243211,117.423360669071,128.109364777071,86.5373223315297,70.637930523515,230.852634264378,312.451303779523,242.670846431168,296.398348607969,335.620464896707,1808.84435417621,1691.49389088772,364.887143148426,412.304680920498,201.038111175627
"MLT1H1",655.219981112059,628.703445387926,644.370561238861,613.083101659681,587.390427924578,602.424423829552,590.88944143914,582.397892355336,574.123955683374,510.693146352439,802.381000647062,815.728571612311,758.872415718276,776.211516899086,682.887065799293,855.574498129174,804.960241068499,656.430136920285,660.666254293974,829.282208599463
"MLT1H2-int",67.1476787547417,52.5429392399132,69.3270920833357,66.5873036049164,76.1908705809269,72.2047162729516,72.151703543646,66.780413554005,62.3440924323923,70.637930523515,49.3083296487021,25.1638633916394,21.0408248350724,49.8888309538165,39.1733665652308,56.2488424375581,67.721320472302,49.5073008291835,51.3851531117535,13.9609799427519
"MLT1H2",550.610965788882,530.864868872226,576.900444836329,590.287448173313,523.554833654072,523.753613562007,579.571527157784,558.774888921266,542.486655046041,610.922642365535,739.624944730532,694.103231886054,732.220704260518,745.397827192317,680.769586525497,589.132612898635,509.44902446209,754.527936711445,714.498319458668,913.048088255975
"MLT1H",1472.3012089066,1501.09741931959,1436.68018504841,1534.50741100339,1302.45204439017,1414.99690248337,1340.70126257899,1313.80242175634,1326.90560908345,1375.53051195115,2008.19378932896,1805.50719835013,1665.03060528206,1662.47192560806,1618.81290481724,2014.59669888202,1754.59784860055,1777.67882051457,1750.76557387903,2004.79671977917
"MLT1I-int",118.745368745227,109.615442207405,117.60845978423,125.975979793085,142.600480749437,127.166515226989,121.66757852458,114.480708949723,115.38309644204,89.7292630974379,96.3753715860996,85.976533254768,88.3714643073039,110.048891809889,92.1103484101372,59.2093078290086,103.121101628278,88.9297811190889,85.6419218529225,75.3892916908603
"MLT1I",1217.14002963858,1168.62744171531,1209.51016009677,1176.37569702019,1157.27754774273,1166.59112485776,1165.27359121797,1221.12756213038,1172.44114126589,1315.39281434329,1595.7968504489,1522.41373519418,1425.16520216223,1572.96549360268,1380.59648651516,1238.954766322,1228.21849402039,1364.20117840417,1566.02371388201,1636.22684929052
"MLT1J-int",229.008925437224,182.088461848665,237.692887142865,263.949671947416,249.164738926815,219.308354649935,205.137196349582,234.412880230385,211.225507196314,184.231359338357,318.262855005259,249.541645300424,269.322557888926,206.891916602592,255.156252492449,168.746527312674,172.381543020405,236.534881739432,254.478853505827,279.219598855038
"MLT1J1-int",127.933998469561,124.110046135657,119.465435465034,121.176894848587,144.659693467841,123.933468229693,126.854955903534,122.203613918553,103.286481492471,109.775162300057,94.134083874795,85.976533254768,63.1224745052171,52.8234680687469,107.991442963609,336.012821929624,286.276491087458,101.765007259988,79.5246417205709,78.1814876794107
"MLT1J1",489.117828402961,479.227842377829,488.384604051356,480.50838006791,466.926483897978,533.452754553896,561.17991645058,518.343209966801,478.281544929099,589.92217653422,602.906394340949,626.999596175015,625.613858429485,595.731334330867,590.776717389156,485.51632419787,466.353638706989,544.580309121018,540.767563699882,781.814876794107
"MLT1J2-int",94.0067502566384,129.545522608751,118.227451677831,102.580440688655,118.919534487798,107.229392076995,134.400232091105,114.934997477301,88.3983400160787,107.866029042665,38.1018910921789,60.8126698631286,85.5660209959609,79.2352021031203,113.2851411481,54.7686097418329,53.8692321938766,90.7633848535031,79.5246417205709,61.4283117481084
"MLT1J2",797.997150674773,808.074169000044,804.070469787974,851.237692030418,786.104455250509,761.921409029504,815.832987781095,799.093520010169,725.79689697412,833.336666851737,847.206754873155,830.407491924101,781.31596220902,696.976314795966,751.705142197672,651.302386119094,646.430786326519,795.784020735764,710.827951379257,753.892916908603
"MLT1J",2541.71634528475,2357.18496383197,2535.39079619056,2430.73652438848,2290.87414922382,2350.96400820066,2476.2653288084,2333.22587764197,2731.04345207569,2594.51209679613,3113.14863100215,2906.42622173435,2917.6610437967,2883.2809654191,2828.9523097918,2618.5316387379,2810.43479960053,2585.38126552403,2891.02659054937,3280.8302865467
"MLT1K-int",22.6181654752814,6.34138921861021,29.0926189992569,17.396682923807,14.9292922084249,9.69914099188902,24.050567847882,20.4429837410219,19.5406856877648,13.3639328017461,4.48257542260928,8.3879544638798,8.41632993402894,22.0097783619779,12.7048756427775,2.96046539145043,10.7738464387753,11.9184242736923,8.56419218529225,13.9609799427519
"MLT1K",2686.61396786077,2533.83794920754,2943.30645407376,2645.49557565479,2586.37117431471,2679.11827842623,2688.94780134555,2782.0629428893,2517.95692719483,2610.73972948397,2640.23692391687,2661.07855366587,2616.07588782733,2975.72203453941,2719.90212719129,2733.98978900447,2905.86029662969,2975.93886095425,2623.08972075237,2619.07983726026
"MLT1L-int",9.89544739543562,17.2123421647991,11.1418540848218,16.7967973057447,13.3848826696223,10.7768233243211,11.7894940430794,11.3572131894566,8.37457958047061,5.72739977217689,17.9303016904371,10.4849430798498,15.4299382123864,4.40195567239557,7.4111774582869,7.40116347862607,10.7738464387753,10.0848205392781,4.89382410588129,13.9609799427519
"MLT1L",1708.37831105485,1725.76378020749,1705.32266687134,1887.84004004209,1590.74182496665,1672.02413876842,1668.92077673832,1566.84113161744,1562.32434617891,1575.03493734864,2064.22598211157,1765.6644146467,1878.24429694413,1578.83476783255,1739.50922342363,1947.98622757438,1825.3974109125,1834.52053628141,1785.0223426202,2155.57530316089
"MLT1M",348.461111853554,328.846326622215,354.063363139893,342.534687913579,326.385215866943,339.469934716116,324.918455827269,349.347877707686,327.539112480628,299.733921410591,457.222693106147,423.59170042593,339.458640672501,325.744719757272,403.379801658187,448.51050680474,443.266824909613,361.219935679598,439.220713502846,564.023589687177
"MLT1N2-int",8.48181205323053,7.24730196412595,14.8558054464291,11.9977123612462,11.8404731308197,8.62145865945691,8.48843571101718,8.17719349640877,8.37457958047061,4.77283314348074,2.24128771130464,4.1939772319399,1.40272165567149,7.33659278732595,9.52865673208316,10.3616288700765,6.15648367930018,4.58400933603551,7.34073615882193,2.79219598855038
"MLT1N2",744.985825342082,673.093169918198,759.503053448686,702.466058750965,772.204769401286,750.066903372751,794.140318741829,765.021880441799,748.129109188708,722.606937922984,558.080640114856,578.768858007706,593.351260349041,563.450326066633,533.604776996657,639.460524553292,671.05672104372,605.089232356687,589.705804758695,714.802173068898
"MLT2A1",429.745144030347,411.284386464148,309.495946800606,365.930227018009,363.451044798205,365.873151860703,380.564867710603,374.788035252069,340.566236272472,409.509083710648,340.675732118306,390.039882570411,346.472248950858,407.914558975323,402.321062021289,288.645375666417,277.041765568508,379.55597302374,439.220713502846,424.413790259658
"MLT2A2",583.124578659599,587.937371839718,493.336539200165,508.703004116839,580.697986589767,514.593313736334,560.708336688857,604.658030206671,465.254421137256,597.558709563789,600.665106629644,564.089937695917,593.351260349041,576.65619308382,560.07326791911,559.527958984131,629.500456208443,529.911479245705,639.867501843978,527.725041836022
"MLT2B1",409.954249239476,433.932205102041,430.199366052842,427.718445678427,460.234042563166,433.767138803926,427.251264121198,487.905878619057,403.840837547138,423.82758314109,524.461324445286,448.755563817569,448.870929814877,446.064841469418,520.899901353879,497.358185763672,515.60550814139,504.241026963906,452.678729794019,497.010885961968
"MLT2B2",255.867996939121,240.972790307188,253.167684482895,278.946812398974,291.893402833686,242.478524797226,245.221476096052,279.841732988211,226.113648672707,246.278190203606,531.1851875792,473.919427209209,394.164785243689,472.476575503791,408.673499842678,278.28374679634,343.223965120985,312.629436717622,300.970182511699,658.95825329789
"MLT2B3",802.238056701388,712.953330720891,542.236898794661,663.473493576915,679.025393893531,650.381287622781,649.836911654537,600.569433458467,714.630790866826,716.879538150807,773.244260400101,765.400844829032,653.668291542915,642.685528169754,593.95293629985,643.901222640468,691.065293001445,621.591665966415,572.577420388111,644.997273355138
"MLT2B4",569.695042908651,599.714237531423,536.046979858649,554.294311089574,544.661764017707,561.472495197131,563.066235497473,571.494967693458,528.529022411923,610.922642365535,690.31661508183,635.387550638895,656.473734854258,608.937201348054,663.829752335127,571.369820549933,466.353638706989,613.340449161551,683.91191879691,728.763153011649
"MLT2B5",37.4613365684349,39.8601608026927,24.1406838504472,34.1934802295517,36.5510257516609,40.4130874662043,43.8569178402554,31.3459084029003,23.2627210568628,54.4102978356804,60.5147682052253,54.5217040152187,36.4707630474588,42.5522381664905,39.1733665652308,22.2034904358782,23.0868137973757,41.2560840243196,56.2789772176348,39.0907438397053
"MLT2C1",291.208880494248,272.679736400239,256.881635844503,272.947956218351,265.123637494441,253.794189287763,302.282627264556,257.581595136876,250.306878571844,338.871153187133,329.469293561782,394.233859802351,384.345733653988,457.803389929139,410.790979116474,281.244212187791,263.189677290083,395.141604766261,266.71341377053,449.543554156611
"MLT2C2",144.190804904919,183.900287339696,165.270835591523,174.566714856132,152.381741161854,163.807714529681,180.143468978253,146.280905880201,161.908538555765,159.412626992257,138.959838100888,144.692214501927,99.5932375526758,115.91816603975,154.575986987127,124.339546440918,133.903520024779,120.10104460413,105.217218276448,125.648819484767
"MLT2D",598.674567423855,632.327096369989,635.704674728444,646.076810653108,572.461135716153,578.715412516045,586.645223583631,567.860659472832,590.873114844315,591.831309791612,481.876857930498,532.635108456368,618.600250151127,523.832725015073,473.256617693464,424.826783673136,503.29254078279,550.081120324261,523.639179329298,505.387473927619
"MLT2E",81.9908498478952,58.8843284585234,58.1852379985139,67.787074841041,66.4096101685106,87.2922689270012,92.9012130594658,73.1404529401007,76.30172506651,95.4566628696148,42.5844665147882,31.4548292395493,56.1088662268596,52.8234680687469,51.8782422080083,19.2430250444278,9.23472551895027,46.7568952275622,48.9382410588129,44.6751358168061
"MLT2F",271.417985703377,254.561481489924,233.978935781258,258.550701384856,253.283164363622,266.187536110732,255.124651092238,260.761614829924,230.766192884079,287.324555237541,452.740117683538,352.294087482952,340.861362328172,275.855888803456,208.571708468931,307.888400710845,260.111435450433,284.208578834201,276.501061982293,362.98547851155
"MSR1",64.3204080703315,95.1208382791531,62.5181812537224,50.390391917234,33.4622066740557,94.2972040878099,52.8169333129958,54.5146233093918,71.6491808551375,93.5475296122225,192.750743172199,178.244032357446,137.466722255806,240.640243424291,116.461360058794,51.8081443503825,84.6516505903775,110.016224064852,127.239426752913,184.284935244325
"MST-int",564.040501539831,580.690069875592,524.905125773827,628.080242111238,460.234042563166,543.151895545785,408.388073652271,204.429837410219,633.676521588943,525.011645782881,69.4799190504439,54.5217040152187,57.5115878825311,44.0195567239557,45.5258043866195,25.1639558273286,52.3301112740515,44.0064896259409,51.3851531117535,41.8829398282557
"MSTA-int",1006.50836365002,1049.95287205275,909.918083593781,1024.00475003236,844.277214545406,996.317316333489,1086.5197710102,839.525198964634,753.712162242355,1403.21294418334,2028.3653787307,1616.77822291283,1524.75843971491,1300.04424191416,1361.53917305099,991.755906135893,980.420025928554,1268.85378421463,1262.60661931737,2024.34209169903
"MSTA",3522.07245510398,3473.26946630736,3488.01932044283,3662.3016982704,3481.099100461,3697.52808257458,3476.01442366153,3804.21212994039,3266.08603638354,3772.44731660718,4785.14926363541,4527.39842187912,4452.23853510131,4143.7076062817,4118.49718753372,3672.45731809426,3797.01130920839,3792.80932463578,3557.8101249757,5550.88562523816
"MSTB-int",270.004350361172,192.053502049338,233.359943887657,263.349786329354,249.164738926815,216.075307652639,202.307717779243,238.047188451011,210.29499835404,201.413558654887,356.364746097438,312.451303779523,346.472248950858,319.875445527412,267.861128135227,171.706992704125,178.538026699705,314.463040452036,330.333127146987,427.205986248208
"MSTB1-int",79.163579163485,67.0375431681651,60.6612055729187,56.3892480978571,76.1908705809269,57.117163618902,69.7938047350301,74.5033185228355,66.9966366437649,80.1835968104764,44.8257542260928,50.3277267832788,37.8734847031302,49.8888309538165,59.2894196662952,31.0848866102295,26.1650556370258,32.0880653522486,48.9382410588129,41.8829398282557
"MSTB1",927.344784486538,928.560564153638,935.29675123143,970.614930024817,942.089818669569,886.93255959163,944.102682969799,1043.0464593197,897.941032794904,994.658427101386,842.724179450545,748.624935901272,742.039755850219,760.071012766969,801.465905131884,698.669832382301,732.621557836722,882.880198120439,879.664883032161,714.802173068898
"MSTB2-int",36.7545188973323,16.3064294192834,30.9495946800606,30.5941665211778,27.2845685188454,18.3205996513459,18.3916107072039,29.9830428201655,17.6796680032157,17.1821993165307,4.48257542260928,14.6789203117897,19.6381031794009,13.2058670171867,14.8223549165738,17.7627923487026,10.7738464387753,35.755272821077,6.11728013235161,19.5453719198527
"MSTB2",277.072527072197,279.021125618849,233.359943887657,293.34406723247,265.123637494441,274.808994770189,282.004697510459,299.830428201655,263.334002363687,289.233688494933,255.506799088729,264.220565612214,251.087176365197,316.940808412481,248.80381467106,264.961652534813,270.885281889208,314.463040452036,313.204742776402,254.089834958085
"MSTB",1499.8670980796,1392.3878898577,1595.76110170392,1673.68087439384,1551.61678331698,1411.22501431985,1513.29945536967,1736.29075240413,1481.37007690102,1558.80730466081,1757.16956566284,1698.56077893566,1704.30681164086,1746.10908338358,1530.93751495469,1342.57105502277,1422.14772991834,1862.02459229762,1569.69408196142,1728.36931691269
"MSTC-int",77.0431261501773,83.3439725874485,62.5181812537224,68.9868460771656,62.2911847317037,75.976604436464,87.2422559187876,98.1263219569053,89.3288488583532,79.2290301817803,89.6515084521857,75.4915901749182,77.149691061932,58.6927422986076,77.2879934935634,125.819779136643,64.6430786326519,77.9281587126036,67.2900814558677,44.6751358168061
